,USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION,YEAR,MONTH,DAY,TIME,YEARMONTH,Flag,temp
5145,钻石不锈,巴特罗之家，巴塞罗那。身处其间，像一尾🐟 ​,2019年04月09日 08:18,评论 , 1,,2019,04,09,08:18,201904,97,0.35
5146,蕙蕙努力向上,凡尔赛和圣家堂真的好配啊，路上被老奶奶夸了裙子好看，超开心(∩_∩)圣家堂美到没话说，是必须再去的地方，等待2026完工💪🏻米拉之家也好看，但是不如圣家堂令人感到震撼，喜欢楼顶的士兵表情哈哈哈巴特罗之家在装修，外墙看不到，少了好多可以探索的地方p5墨鱼汁饭，除了咸还是咸，吃的一嘴黑，也是好玩的 2西班牙·巴塞罗那 收起全文d,2019年04月09日 02:48,评论 1, 9,西班牙·巴塞罗那,2019,04,09,02:48,201904,98,0.06629834254143646
5148,柠檬树下的一只可爱的兔子姑娘,"《巴特罗之家_百度百科》巴特罗之家（Casa Batlló，1904—1906）由西班牙建筑师高迪设计,以造型怪异而闻名于世，是建筑设计历史上经典之一，也是19世纪末20世纪初加泰罗尼...O网页链接 ​",2019年04月08日 21:21,评论 , ,,2019,04,08,21:21,201904,99,0.2
5151,无尽之海oceanus,巴特罗之家有个涂白脸的年轻男子可能看到我注意到他了，直接向我走过来，拍了拍我的肩，然后抛了两个飞吻，我真吓死....白脸白衬衫红色涂料仿佛没有血色但有血迹的恐怖片角色行为艺术或者工作人员？单纯合影要钱也好，反正他走了，就怕被恶灵搭了肩 ​,2019年04月08日 16:50,评论 , ,,2019,04,08,16:50,201904,100,0.11678832116788321
5154,巴特罗之家,#巴特罗之家# #OXFAMTRAILWALKER# 公益步行，用自己的脚步丈量50公里的距离，体验非洲贫困地区儿童每天步行去打水的艰苦。 想象出来的痛苦，无法匹敌感同身受的悲悯。 加泰罗尼亚大区每年有极为丰富的大型集体户外体育项目，从公益慈善到专业竞技，运动精神弥漫在加泰罗尼亚的各个山头溪涧。@加泰罗尼亚旅游官网 L巴特罗之家的秒拍视频 收起全文d,2019年04月08日 15:09,评论 , 9,,2019,04,08,15:09,201904,101,0.061855670103092786
5155,Echo是猫咪糊糊的前任妈咪,第一天2西班牙·巴塞罗那 Here we go! 古埃尔公园 米拉之家 巴特罗之家 高迪真的是个天才！米拉之家逛一下午都不够 太多素材 手机先凑合剪一个 太喜欢西班牙 阳光沙滩的热情和伦敦的绅士风度太不一样了 2西班牙·巴塞罗那 LEcho是猫咪糊糊的前任妈咪的秒拍视频 ​,2019年04月08日 05:27,评论 2, 2,西班牙·巴塞罗那西班牙·巴塞罗那,2019,04,08,05:27,201904,102,0.09032258064516129
5156,--霰--,1-3 巴特罗之家 （最近在整修  外景无法拍摄  内部也有好多房间无法参观）4 巴塞罗那凯旋门5 Cascade 纪念碑 （城堡公园）6 巴塞罗那主教座堂 2西班牙·巴塞罗那 ​,2019年04月08日 03:57,评论 , 1,西班牙·巴塞罗那,2019,04,08,03:57,201904,103,0.12962962962962962
5158,Julia_邈邈邈邈,"巴特罗之家因为正在整体清理和修缮, 梦幻的外墙和屋顶(包括内部)搭满了脚手架. 正是如此, 也有了登上脚手架近距离观看屋顶的彩色龙脊和工作人员辛苦修复细节的机会. 期待着下一次再相会的时候, 能看到更加闪光美丽的它 @巴特罗之家 ​",2019年04月07日 15:29,评论 10, 7,,2019,04,07,15:29,201904,104,0.1044776119402985
5159,Scarlett_ZSJ,巴塞罗那是一个什么样的地方呢？充满激情和活力 时刻拥有阳光的城市 世界上最出名的烂尾楼 圣家堂是真的让人震撼 有机会的话 想在2026年完工以后再回巴塞看一眼米拉之家和巴特罗之家各有特点 充满生机各种tapas和海鲜饭怎么吃都吃不够 喝着sangria在有特色的酒吧彻夜狂欢但是还是要提醒去巴塞的人 一定一定要小心 被人提醒了很多次注意安全还是亲身经历了摩洛哥人团伙作案 也在地铁里看到了小姑娘的包包被拉开 所以一定要结伴而行 注意安全！❤️❤️❤️ Hola Barcelona🇪🇸 2西班牙·巴塞罗那 收起全文d,2019年04月07日 04:27,评论 7, 10,西班牙·巴塞罗那,2019,04,07,04:27,201904,105,0.043478260869565216
5161,猪仔钱商,转 // #天天快报# 《SIX-PENCE·今天我们聊聊安东尼奥·高迪和他的建筑之-巴特罗之家》巴特罗之家的庭院外墙上，有几个嵌入墙中的花坛，它们也是由陶瓷和碎瓷砖拼贴图案组成的，这也是高迪设计的作品 O设计案例欣赏 ​,2019年04月06日 13:48,评论 , ,,2019,04,06,13:48,201904,106,0.12403100775193798
5162,反上港--致青春时代59,阿马特耶之家，巴特罗之家 ​,2019年04月06日 13:32,评论 , 1,,2019,04,06,13:32,201904,107,0.4375
5163,QINJIAWENN,BYE B-A-R-C-E-L-O-N-A🇪🇸如果天马行空的想象能和可付诸于实际的建筑功底结合🏗那也许就是鬼才的诞生这座城市的建筑也因为高迪而有魔法吧#西班牙##马德里##巴塞罗那##曼彻斯特大学#英国#带着微博去旅行##旅行##旅行博主的日常##旅行博主##高迪#圣家堂#巴特罗之家##米拉之家##古埃尔公园#旅行穿搭OOTD 2英国·曼彻斯特 收起全文d,2019年04月06日 07:45,评论 5, 17,英国·曼彻斯特,2019,04,06,07:45,201904,108,0.06965174129353234
5166,洋葱宝贝心肝小馒头,比起米拉之家更喜欢巴特罗之家（虽然外墙在整修）高迪真的是走在建筑前沿的大师很多理念和设计到现在都秒杀很多人 ​,2019年04月06日 02:01,评论 , 1,,2019,04,06,02:01,201904,110,0.1917808219178082
5170,笙先生人,巴塞的第二天 旅行的缘由-米拉之家和巴特罗之家 2西班牙·巴塞罗那 ​,2019年04月05日 14:52,评论 , 1,西班牙·巴塞罗那,2019,04,05,14:52,201904,111,0.2641509433962264
5171,钻石不锈,高迪的圣家堂、巴特罗之家、米拉之家有个共形，就是悬链线拱。最后一张，在圣家堂的地下室，终于见到了著名的悬链线逆吊法模型。悬链线逆吊法，屋面拱顶上升曲线从倒置的重力悬链线模型而来的，这种方式结构受力最合理。高迪将此在他的建筑上一用再用。 ​,2019年04月05日 10:16,评论 , ,,2019,04,05,10:16,201904,112,0.11678832116788321
5172,ofelialee,//@加泰罗尼亚旅游官网:穿越百年的爱情 ， 感受现代主义展厅,2019年04月03日 14:38,评论 , 1,,2019,04,03,14:38,201904,113,0.12244897959183673
5174,小V喵喵喵喵,巴塞罗那～～～ 作为吃货一枚，为数不多的想来第二次的城市，太好吃了😋忽略胖胖的自己圣家堂，米拉之家，巴特罗之家，真的叹为观止。属于上帝的曲线，作为老师的大自然，让高迪先生让我知道原来建筑可以是这样哇！ 2西班牙·巴塞罗那 ​,2019年04月04日 22:04,评论 , 2,西班牙·巴塞罗那,2019,04,04,22:04,201904,114,0.1076923076923077
5175,小龙闹闹爱八卦,巴特罗之家 @XXL码嘘嘘乐 //@环球西班牙语资讯: O网页链接  O网页链接  西班牙巴塞罗那巴特罗之家～,2019年04月03日 21:43,评论 , ,,2019,04,03,21:43,201904,115,0.3013698630136986
5176,加泰罗尼亚旅游官网,穿越百年的爱情 ， 感受现代主义展厅,2019年04月03日 14:38,评论 1, 3,,2019,04,03,14:38,201904,116,0.1111111111111111
5178,赵bbbbb楠儿,来自巴特罗之家的厕所……迷惑为何垃圾桶里我那么远？怎么操作？？？？ 2西班牙·巴特罗之家 ​,2019年04月04日 17:46,评论 , 1,西班牙·巴特罗之家,2019,04,04,17:46,201904,117,0.21875
5179,渊小渊,其实我更爱巴特罗之家,2019年04月04日 17:07,评论 , ,,2019,04,04,17:07,201904,118,0.35714285714285715
5180,衡妞儿2011,果然把高迪作品放在旅途的最后是明智的，某人还买了两本圣家堂和巴特罗之家的图册对着看圣家堂从里到外根本看不过来，设计的心思融入到每一个角落。没想到高迪他老师内心竟是个少女，把医院和音乐宫建的颜值那么高。奎尔公园就是个眺望景色的公园彩色瓷片座椅正在维修，围起来的工地承包了最好的拍照角度。 收起全文d,2019年04月04日 13:00,评论 1, ,,2019,04,04,13:00,201904,119,0.07228915662650602
5181,筑华而立西南科大土建组织部_,"#巧夺天工之力，古今名建# 疯子建筑大师:安东尼奥·高迪安东尼奥·高迪(Antonio Gaudi,1852-1926),西班牙建筑师,塑性建筑流派的代表人物,属于现代主义建筑风格。高迪曾就学于巴塞罗那省立建筑学校,毕业后初期作品近似华丽的维多利亚式,后采用历史风格,属哥特复兴的主流。高迪最早接受的主要委托项目是完成巴塞罗那的神圣家族教堂(1883-目前仍在建设中),这是一座极有个性和感染力的建筑物(高迪去世时仅完成一个耳堂和四个塔楼之一),米拉公寓,巴特罗公寓(又称巴特罗之家),吉埃尔礼拜堂和古埃尔公园。@西南科大土建团委 @筑华而立西南科大土建学生会 @西南科技大学校团委组织部_ @西南科大土建团委办公室 @筑华而立西南科技大学土建实践部 @筑华而立-土建学院学生会就业部 收起全文d",2019年04月04日 10:29,评论 2, 2,,2019,04,04,10:29,201904,120,0.03278688524590164
5182,vivi想去旅行,//@宋晓咪:转发微博,2019年04月03日 14:38,评论 , ,,2019,04,03,14:38,201904,121,0.0
5183,北投妞,参观了圣家堂 巴特罗之家 米拉之家之后 真的觉得高迪太厉害了 然后想到不知学建筑设计的陈○○有没有来看过 如果有应该会给他很多灵感吧🤔还有突然get到原来Casa是西班牙语🏠的意思难怪杂志要叫这个名字（`･з･´) ​,2019年04月04日 06:22,评论 , 6,,2019,04,04,06:22,201904,122,0.11023622047244094
5184,维也纳风,哇哇哇,2019年04月03日 14:38,评论 , ,,2019,04,03,14:38,201904,123,0.0
5185,荡氏笔记,巴塞罗那 | 高迪之旅自然与色彩的集合：圣家族教堂 米拉之家 古埃尔公园 巴特罗之家巴塞罗那旅行#高迪# ​,2019年04月03日 22:16,评论 2, 3,,2019,04,03,22:16,201904,124,0.1917808219178082
5186,西班牙大米良ETLiang,One hundred years of Love  巴特罗之家现代主义展厅 Sala Modernista 巴特罗之家 L西班牙大米良的秒拍视频 ​,2019年04月03日 21:43,评论 2, 9,,2019,04,03,21:43,201904,125,0.14893617021276595
5193,巴特罗之家,One hundred years of Love 巴特罗之家  Sala Modernista 现代主义展厅，还原19世纪末20世纪初高迪生活的那个年代资产阶级的生活场景。 如何理解一百年前在高迪那个时代加泰罗尼亚流行的现代主义艺术风格？进到这个展厅就360度无死角全Get！ 展厅内所有家具摆件都是淘来的100年前的古董。 还可以换上哪个时代的服装，拍一张复古照。@加泰罗尼亚旅游官网 L巴特罗之家的秒拍视频 收起全文d,2019年04月03日 14:38,评论 1, 25,,2019,04,03,14:38,201904,126,0.05194805194805195
5194,辉夜君,巴特罗之家在装修，外立面内部都在修可以带着头盔参观顶层，假装自己是装修工 2西班牙·巴特罗之家 ​,2019年04月03日 07:49,评论 , 3,西班牙·巴特罗之家,2019,04,03,07:49,201904,127,0.208955223880597
5195,XINYUEHUANG,天才高迪的另外两件作品💙巴特罗之家&米拉之家💛 ​,2019年04月02日 18:14,评论 1, 1,,2019,04,02,18:14,201904,128,0.32558139534883723
5196,醉夜bluesea,也非常出名的巴特罗之家，也是高迪的作品，比起米拉之家我更喜欢这个，虽然天公不作美，但现场看的感觉还是挺震撼的。 ​,2019年04月02日 16:18,评论 , 1,,2019,04,02,16:18,201904,129,0.18666666666666668
5198,小苯环1008,巴特罗之家 圣家堂 古埃尔公园…For Antonio GaudiAmazing！！！ 2西班牙·Sagrada Familia ​,2019年04月02日 07:06,评论 , 4,西班牙·Sagrada Familia,2019,04,02,07:06,201904,130,0.16666666666666666
5200,冬眠的龜與世無爭,29/3-2/4 Barcelona1-5. 米拉之家：高第大師設計的最後一所私人住宅，便全心全意投入聖家堂了。本著「直線屬於人類，曲線屬於上帝。」的信念，他的作品當中幾乎找不到直線。6. 總叫有一張與米拉之家的合照～7. 修葺中的巴特羅之家（全被封起的那棟）（對的，又是高第大師的作品）和其旁邊各具特色的住宅8-9. 巴塞隆拿主教座堂#西班牙##spain##巴塞罗那##barcelona# 2西班牙·巴塞罗那 收起全文d,2019年04月01日 21:04,评论 , ,西班牙·巴塞罗那,2019,04,01,21:04,201904,131,0.025974025974025976
5203,天堂里的不死鸟,百度百科——巴特罗之家O网页链接 ​,2019年04月01日 12:54,评论 , ,,2019,04,01,12:54,201904,132,1.0
5352,巴特罗之家,#巴特罗之家灵感# #巴特罗之家龙之舞# 为什么小伙伴们在巴特罗之家的龙脊屋顶上都放不开呢？那么好一个玩抖音的地方。。。 L巴特罗之家的微博视频 ​,2019年02月28日 15:07,评论 , 3,,2019,02,28,15:07,201902,1,0.1686746987951807
5354,I__D,来到了jingyu的肚子里，仿佛住在童话世界里。巴特罗之家 2西班牙·巴塞罗那 ​,2019年02月28日 13:06,评论 , 3,西班牙·巴塞罗那,2019,02,28,13:06,201902,2,0.28
5357,酚瘸固斜舜扌,【高迪的骨头房子】童话世界般的巴特罗之家位于西班牙巴塞罗那市，以造型怪异而闻名于世，建筑设计历史上经典之一。 真的很适合拍下来[帅]做明信片呢~ ​,2019年02月27日 19:01,评论 , ,,2019,02,27,19:01,201902,17,0.1686746987951807
5358,上海反邪教,【中国游客欧洲游报告发布，十大黑马目的地和新玩法出炉】2月26日，中国旅游研究院与携程旗下华程国旅集团(原华远国旅)联合发布了《2018年中欧旅游大数据报告》。报告结合我国游客线上、线下预定大数据，对欧洲自由行、跟团游、定制游、门票玩乐、签证等产品和用户进行深入分析。2018年赴欧洲游客的主要客源地有：上海、北京、重庆、成都、广州、深圳、昆明、西安、南京、武汉、济南、哈尔滨、郑州、杭州、长沙。传统热门目的地依旧受到游客青睐，根据携程旅游和华程国旅集团的数据，2018年最热门欧洲目的地国家有：俄罗斯、意大利、英国、德国、法国、西班牙、希腊、捷克、瑞士、葡萄牙。不少“小众”国家成为“黑马”。2018年，中国游客人次增量最多的欧洲目的地国家有：塞尔维亚、比利时、西班牙、俄罗斯、瑞典、丹麦、捷克、荷兰、芬兰。根据我国游客在线提交的需求单，2018年十大欧洲定制游主题是：旅行结婚、当地美食之旅、滑雪、贵族马术体验之旅、小众小镇、观球赛之旅、人文深度游、体验特色节日、看极光、文明溯源之旅。例如，去希腊旅行结婚的定制游人数增加了一倍。中国游客也越来越有文艺范，爱上古罗马、文艺复兴等欧洲文化。携程海外玩乐景点门票的数据显示，最受中国游客欢迎的欧洲景点有：圣家族大教堂、卢浮宫、巴黎迪士尼乐园、巴特罗之家、伦敦眼、米拉之家、古埃尔公园、凡尔赛宫、马德里王宫、梵蒂冈博物馆和罗马斗兽场。@中国新闻网 收起全文d,2019年02月27日 18:00,评论 16, 15,,2019,02,27,18:00,201902,4,0.02287581699346405
5359,南茜Aqua,融化在西班牙广场的夕阳里在巴特罗之家寻找儿时的趣味在米拉之家的屋顶上看一场华丽的灯光秀沉浸于中世纪校园的青春气息在教堂的高塔上俯瞰整个城市的美丽……这里，是西班牙这里有着太多你不能错过的景色2西班牙 旅行 ​,2019年02月27日 11:13,评论 , 2,西班牙,2019,02,27,11:13,201902,5,0.12280701754385964
5362,ZANADU赞那度,大洋邮轮玛丽娜号营造出私密奢华的氛围，是大洋邮轮标志性体验的杰出代表。探索发现南欧美丽风貌，沿途游玩西班牙、葡萄牙、法国，感受热情的风土人情，在巴塞罗那，追寻建筑大师高迪的脚步，游览圣家堂、米拉之家、巴特罗之家等。#邮轮# O网页链接 ​,2019年02月26日 21:31,评论 , 2,,2019,02,26,21:31,201902,11,0.125
5363,行摄女王,#西班牙玩耍# 在“建筑师梦想之地”的巴塞罗那游走了几日，感觉兜兜转转都是在天才设计师高迪的舞台里，大到建筑小到装饰～米拉之家、巴特罗之家、圣家堂…怪诞的外观，大自然的元素，绚烂的地中海色彩瓷片，打造出一个又一个疯狂的建筑，高迪为巴塞罗那，为世界留下了18座神奇不朽的建筑杰作。细细品味每一个细节，会越来越喜欢高迪，越来越敬仰高迪！@带着微博去旅行 @西班牙国家旅游局 2西班牙·巴塞罗那 收起全文d,2019年02月26日 19:47,评论 10, 5,西班牙·巴塞罗那,2019,02,26,19:47,201902,7,0.06698564593301436
5364,掬水月在手318,#巴塞罗那旅游#  这两天接连被震，被鬼才高迪和几乎遍地的小偷一早遭遇“鸟粪小偷”，有人偷偷把“鸟粪”喷在了我们身上，然后假装热情地递水递纸巾，在我们擦拭的时候，另一个人差点把放在元宝推车里的单反偷走！还好我和悦悦还有些警惕性，有惊无险，只不过，后怕了好大阵子，毕竟悦悦她老公的背包前一晚刚被偷了上午的“巴特罗之家”看来算是别致可爱，下午的圣家堂大教堂则是巨型震撼！一百多年了还未竣工，难以形容，直接贴图—— 2西班牙·巴塞罗那 收起全文d,2019年02月26日 14:51,评论 5, ,西班牙·巴塞罗那,2019,02,26,14:51,201902,8,0.0611353711790393
5366,带你吃喝玩乐旅游,一价全含：西班牙🇵🇹葡萄牙12天9晚18999️广州 EK 往返📅4月9日/5月13日/6月13日/6月24日️错彩镂金：马德里皇宫+圣家族教堂+阿尔罕布拉宫+巴特罗之家+格鲁兹宫；星光璀璨：在名流汇聚的巴塞罗那一星米其林—威尼托大道 品尝四道式西餐；久负盛名：吉尼斯纪录餐厅—马德里波丁餐厅+塞戈维亚百年老店烤乳猪；️舒适享受：耳机+wifi+司导小费+升级一晚五星； 收起全文d,2019年02月26日 09:48,评论 , ,,2019,02,26,09:48,201902,9,0.06
5367,Asun牌零汽水,💕España 胡来游记 Feb. 25✨In Barcelona 终于可以膜拜了一遍高迪的建筑-圣家族大教堂-米拉公寓-巴特罗之家🦄️在加油站买到了仅存的独角兽🍭Plus max 版珍宝珠爱了📷剩下的就是何小姐给不愿意好好拍游客照的我的路人照  ​​​ 2西班牙·巴塞罗那 ​,2019年02月26日 03:38,评论 1, 12,西班牙·巴塞罗那,2019,02,26,03:38,201902,10,0.10810810810810811
5369,巴特罗之家,#巴特罗之家灵感#巴特罗之家# 2月14日情人节那天，几位对摄影有想法的小伙伴在巴特罗之家以“日出”为主题进行了创作。先来分享“三木”老师的片子。 ​,2019年02月25日 16:46,评论 2, 3,,2019,02,25,16:46,201902,12,0.16666666666666666
5371,Kiwissie,#米拉之家#2西班牙·米拉之家#巴塞罗那#2西班牙·巴塞罗那#西班牙旅游#2西班牙·巴特罗之家 2西班牙·米拉之家 ​,2019年02月25日 14:11,评论 1, 6,西班牙·米拉之家西班牙·巴塞罗那西班牙·巴特罗之家西班牙·米拉之家,2019,02,25,14:11,201902,13,0.23529411764705882
5373,ARAFO_Jenny,终于搭好了前年夏天买的硬纸模型巴特罗之家高迪周末分享 ​,2019年02月24日 17:16,评论 3, 3,,2019,02,24,17:16,201902,14,0.358974358974359
5374,Soul-Di,打卡Barcelona.圣家堂→米拉之家→巴特罗之家→波盖利亚市场。 2西班牙·巴塞罗那 ​,2019年02月24日 04:06,评论 1, 3,西班牙·巴塞罗那,2019,02,24,04:06,201902,15,0.2545454545454545
5377,wwwww王小超,经过巴特罗之家外面在装修又去看了高迪之作 圣家堂圣家堂现在是开放未完工状态期待下一次来西班牙可以看到完工状态 2西班牙·巴塞罗那 ​,2019年02月23日 15:49,评论 3, 1,西班牙·巴塞罗那,2019,02,23,15:49,201902,18,0.18666666666666668
5379,西班牙的那些事,（巴塞罗那不能错过的几个高迪建筑）高迪一生都在研究建筑美学，他的建筑作品多以曲线为主。他终生未婚，除了工作以外，他没有任何别的爱好和需求，圣家堂是他最伟大的作品，他把一生中的43年都贡献给了这个雄伟，壮观的建筑。今天分享的是圣家堂，米拉之家跟巴特罗之家，这几个地点是来巴塞罗那旅游打卡必到之处。巴特罗之家近期正在进行局部维修中，但是不影响参观游览。图片中有三张建筑的夜景非常漂亮，一并分享给各位朋友。 收起全文d,2019年02月23日 11:38,评论 1, 5,,2019,02,23,11:38,201902,19,0.05581395348837209
5380,happygoluckyy,强推巴塞罗那！！兰布拉大道！米拉之家巴特罗之家圣家堂！！还有最重要的海鲜饭！爱死巴塞了！,2019年02月23日 05:05,评论 3, ,,2019,02,23,05:05,201902,20,0.18867924528301888
5381,大妮是也,巴特罗之家/米拉之家/圣家堂大教堂相约30岁再来巴塞罗那看竣工后的大教堂建筑的美感性与实用性真的被高迪展现的淋漓尽致特别是大教堂震撼的让我说不出话 2西班牙·巴塞罗那 ​,2019年02月23日 03:30,评论 2, 6,西班牙·巴塞罗那,2019,02,23,03:30,201902,21,0.14893617021276595
5382,木糖和芬达,今天照片杂且多高迪太酷啦#米拉之家##巴特罗之家##圣家族大教堂# 2西班牙·巴塞罗那 ​,2019年02月23日 03:22,评论 , 2,西班牙·巴塞罗那,2019,02,23,03:22,201902,22,0.25925925925925924
5383,1XUAN_,巴特罗之家/米拉之家/圣家堂光之殿宇名不虚传，壮观得让人热泪盈眶留一个心愿：希望2026年可以再来看完工后的圣家堂。 2西班牙·圣家大教堂 ​,2019年02月23日 00:38,评论 , 12,西班牙·圣家大教堂,2019,02,23,00:38,201902,23,0.175
5384,脑子常瓦塔的喵小姐,Day6:探访高迪建筑——米拉之家和文森之家与上午去的巴特罗之家不同，米拉之家是高迪的倒数第二件作品，这件作品不仅延续了实用和人性化的设计，比如有地下停车库同时依旧彰显了高迪的奇思妙想，楼顶上酷似骑士的烟囱，内部形似鲸鱼脊背的拱形门。傍晚时分，又来到了高迪设计的第一件作品～文森之家。这件作品的色彩丰富，设计华丽，运用了很多动植物装点，大胆的红绿配色能够感受到年轻时的他一定对建筑设计充满了热情吧❤️ 2西班牙·米拉之家 收起全文d,2019年02月22日 17:28,评论 , 2,西班牙·米拉之家,2019,02,22,17:28,201902,24,0.05333333333333334
5385,丫ou丫ou,"景点|巴塞罗那巴洛特之家地址：Passeig de Gràcia, 43, 08007 Barcelona门票：29欧元（普通）临时多了点时间，并非高迪迷。但去巴塞罗那除了吃，高迪也是一定要看的。圣家堂的惊艳建议放在最后看。而第二喜欢的就是巴特罗之家。29欧元的门票很贵，但导览的出彩让我惊讶，因为巴特罗始终在修复，而且你懂的，节奏慢，但导览用3d效果，全方位展示当时的设计，很有意思。人也不多，因为需要拍照，大概逛了3小时。值得一去。礼品店也比米拉好逛多了。选择丰富。 收起全文d",2019年02月22日 17:07,评论 1, 3,,2019,02,22,17:07,201902,25,0.048
5386,脑子常瓦塔的喵小姐,Day6:探访高迪建筑的第一站：巴特罗之家。本次旅行第二大遗憾，因为巴特罗之家的外观正在修缮，所以没能看到酷似龙脊的屋顶里面的设计确实很出彩，每一处都体现了高迪对光线的考虑。他对海洋的喜爱不仅体现在色彩上，还体现在楼梯的扶手，拱门的形状和建筑内部房顶的瓦片，令人仿佛置身于海洋王国🐠 2西班牙·巴特罗之家 收起全文d,2019年02月22日 17:05,评论 3, 2,西班牙·巴特罗之家,2019,02,22,17:05,201902,26,0.0718562874251497
5387,洋葱整个都是心甄,#杨迪讲故事合集# 昨天忘记发的图～巴特罗之家～然后，巴塞罗那白白啦～下一站，威尼斯！ ​,2019年02月22日 11:27,评论 , ,,2019,02,22,11:27,201902,125,0.25925925925925924
5389,Estela-Jin,巴特罗之家其实并没有什么好看滴，这个时期的高迪不够疯狂 2西班牙·巴塞罗那 ​,2019年02月22日 05:03,评论 , ,西班牙·巴塞罗那,2019,02,22,05:03,201902,28,0.2916666666666667
5390,小果果_果果,米拉之家 巴特罗之家俯瞰整个巴塞罗那还感受了一次大游行 2西班牙·巴塞罗那 ​,2019年02月22日 03:07,评论 , 1,西班牙·巴塞罗那,2019,02,22,03:07,201902,29,0.2916666666666667
5393,阚海云樸宛海6190415,#暖萌动物园# 高迪力作，巴特罗之家与米拉之家 ​,2019年02月21日 05:04,评论 , ,,2019,02,21,05:04,201902,63,0.4117647058823529
5395,VIVA西班牙珠宝,#VIVA España# 西班牙--巴特罗之家：巴特约之家是一座公寓楼，位于著名的“不和谐街区”，安东尼·高迪于1905-1907年对原建筑进行了彻底的翻修，使之充满魔幻色彩。2004年被授予欧洲文化遗产奖，2005年入选世界文化遗产名录。整幢建筑具有耀眼的美感，令人不禁要赞叹大师的奇思妙想。 ​​​​#生命中的礼物##VIVA你总要有一只蝴蝶# O网页链接 收起全文d,2019年02月20日 14:33,评论 , ,,2019,02,20,14:33,201902,50,0.07142857142857142
5398,远离就是解脱,喜欢巴塞街头的建筑，可惜巴特罗之家外围在清洗，全部包起来了，我们只能看看隔壁，打打卡。 2西班牙·巴特罗之家 ​,2019年02月20日 11:29,评论 , 1,西班牙·巴特罗之家,2019,02,20,11:29,201902,32,0.2153846153846154
5399,Monokuro_,真的，之前去巴特罗之家看到展示厅里微缩版灯光秀的时候都想什么时候我们也可以做，看到消息的时候还很期待来着。。,2019年02月20日 04:07,评论 , ,,2019,02,20,04:07,201902,33,0.15873015873015872
5402,小静夜,西班牙的巴特罗之家，你们也可以学习一下啊！//@大角鹿先森快带走你家小叶砸://@南家的小豆子 :哇好棒！！！（迪士尼学不了思南公馆光影秀学一下也是可以的...//@lucile_petite :今年灯光秀我一定要去//@Invisiblelocket_ :不知道的以为要在紫禁城蹦迪//@灭人器指南 : 激光扫射也太没有品味了…,2019年02月19日 19:57,评论 , ,,2019,02,19,19:57,201902,34,0.06896551724137931
5403,阿-贝贝,巴塞罗那 〰️ 高迪之城巴特罗之家 米拉之家 圣家堂 奎尔公园 有着各自的特点 又有几个建筑中互相呼应的感觉 震撼的不敢相信自己眼睛 ⛪️一个人 因一座城而变得精神不灭一座城 因一个人而变得熠熠生辉这就是天才建筑师 — 高迪 💎 2西班牙·巴塞罗那 ​,2019年02月19日 23:24,评论 1, 101,西班牙·巴塞罗那,2019,02,19,23:24,201902,35,0.1037037037037037
5404,宅女nana和vivi,#西班牙#光影盛宴巴特罗之家、圣家堂 ​,2019年02月18日 14:47,评论 , 1,,2019,02,18,14:47,201902,36,0.4827586206896552
5405,不知名蛋烘糕侠,啊！我好爱高迪！什么时候能去看圣家堂米拉之家巴特罗之家 ​,2019年02月18日 11:59,评论 1, ,,2019,02,18,11:59,201902,37,0.3684210526315789
