,USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION,YEAR,MONTH,DAY,TIME,YEARMONTH,Flag,temp
8874,Kimi_kimberly,【西班牙打卡第四天】凌晨赶高铁🚄前往巴塞罗那 感谢外国陌生人热心帮忙 顺利安检抵达 第一天抵达巴塞罗那 找不到地铁口 兜了老半天 幸亏闺蜜 才安然无恙预约前抵达古埃尔公园（真心各种远 各种难走） 沿路各种坡各种爬 你说放在以前 即使高迪艺术感再好 交通不方便也是个坑 好吧 有钱人有车穿梭各种住宅区抵达 感受不同的西班牙建筑艺术 每家每户都会自家增添物件 争芳斗艳 吸引路人眼球 小阳台摆放小桌椅 白天开始就在阳台边小资地喝着啤酒 享受阳光 晚上欣赏米拉之家灯光秀 吸引的不是灯光 还是高迪对艺术的见解👍 没有直线和主角 把两栋建筑连接 不过还是惊讶于那时米拉就有商业头脑 一栋自家住 一栋分租住 可惜公开的只有7楼和顶层 一天下来 双脚不是自己的了 2西班牙·巴塞罗那 收起全文d,2019年02月16日 05:06,评论 , 4,西班牙·巴塞罗那,2019,02,16,05:06,201902,88,0.09366391184573003
8875,北京网红-安波提娜医疗美容,安东尼奥.高迪，鬼才设计师，全世界人都来巴塞罗那看她的建筑。     当时是富豪米拉先生（Pere Milà）因非常欣赏高迪为巴特由先生设计的巴特由之家CASA BATLLó ，为了和富孀 Roser Segimon 结婚，而请高迪设计的。米拉之家是高迪设计的最后一个私人住宅。 ​,2019年02月16日 04:47,评论 , ,,2019,02,16,04:47,201902,89,0.0736196319018405
8876,Bigtonggg,突然想念在几年前巴塞罗那的夏天，睡到自然醒，随便找一家餐厅，吃喜欢的Tapas，中午就喝到微醺，然后漫无目的的在街上走，路过米拉之家，拍拍照，路过圣家堂，在对面树荫小道的长椅上坐着，望着它发呆，在Gracia大街，买上喜欢的裙子，累了就回酒店睡觉，凌晨两三点了醒来，到没关门的超市买上零食和酒，过马路又回到了米拉之家，灯光下的它更梦幻，微风很舒服，人也很可爱。 收起全文d,2019年02月16日 01:28,评论 2, 3,,2019,02,16,01:28,201902,90,0.04807692307692308
8878,刘晶捷今天粉丝过6万了吗,//@体袒周报污衣范:要点就是：熏熏完全没兴趣参观米拉之家（知名景点），哭着闹着要去看刚启用不久的西班牙人球场。当时球场关门没有导览，管理球场的小伙子知道这发福中年是职业球痴，开后门带我们私览。熏熏哭着闹着要吃Muerde La Pasta意式自助，但是排大队而他要高铁去马德里，只能去吃Hollywood,2019年02月15日 20:20,评论 , 1,,2019,02,15,20:20,201902,92,0.10285714285714286
8880,_Frost_,▫️傍晚去米拉之家 ​,2019年02月15日 19:36,评论 1, 3,,2019,02,15,19:36,201902,93,0.36363636363636365
8881,張慌慌慌,圣家堂外观震撼，内部唯美，意义独特[强]奎尔公园生机勃勃阳光☀️雨露米拉之家巴特罗之家构思独特色彩缤纷线条优美敬仰高迪鬼才之作，艺术之城 2西班牙 ​,2019年02月15日 18:23,评论 , 3,西班牙,2019,02,15,18:23,201902,94,0.2268041237113402
8882,BigFly大菲菲,锡切斯诺坎普球场米拉之家 2西班牙 ​,2019年02月15日 12:46,评论 , 1,西班牙,2019,02,15,12:46,201902,95,0.5365853658536586
8883,梅妹妹美,昨晚终于把丹布朗的《本源》看完了，花了我四五天的功夫。自打有了智能手机，我几乎摒弃了阅读习惯。想当年一天就能看完一本《达芬奇密码》，还记得当时如饥似渴废寝忘食，坐在书店里同学拽都拽不走。现在是看几行字，就开始分心：手机在哪儿，刷会儿微博微信抖音，一刷半小时又过去了，阅读效率极其低下。《本源》故事中的发生地在西班牙，主要集中在巴塞罗那，由于2017年刚去旅游过，所以读到书中的很多地方，诸如桂尔公园、米拉之家、圣家族大教堂等，都十分熟悉亲切，当时在巴塞罗那旅游的一大重头项目就是参观高迪设计的几处经典建筑，虽然时间紧凑，但当身处其中还是相当惊艳和震撼的，有机会真想专程再去看一次。这本小说差不多104章，我在51章的时候就大致猜到了是谁。嗯，看多了类似小说，对作者的套路多少有些熟悉，不过还好结尾没有我想得那么坏，AI没有背叛主人，而好基友的设定着实没想到。我对书中对宗教和科学的关系描述还算是赞同的，但最终作者还是没能很好的自圆其说，解决“我们从哪里来，我们将去向何处？”这个问题。当然了，指望小说家解释清楚这么哲学又科学的问题，这种想法本身就挺幼稚可笑的，可是在阅读的时候，内心多少还是抱有些小期许。也罢，只能说目前人类的智慧还达不到这样的高度，再说了，如果人类自认为能解决这个问题，无疑会让人类自身产生膨胀心理，甚至加速灭亡。适当的保持无知，对天地持有敬畏，这才是正确的处世之道。从这一点上说，宗教和科学并不矛盾。 收起全文d,2019年02月15日 09:45,评论 , ,,2019,02,15,09:45,201902,96,0.02821316614420063
8884,约会夏至,#在伊比利亚半岛逃离国际化# “米拉之家”，“巴特罗之家”，“奎尔公园”更多感受的是高迪的童趣，温暖，亲切！而圣家堂，让我们惊呼，高迪除了是虔诚的基督徒，更是神，或最接近神的天才！2026，我们约定一定回来见证圣家堂的竣工！带着21岁的建筑专业大学生！ 2西班牙·巴塞罗那 ​,2019年02月15日 07:07,评论 1, 1,西班牙·巴塞罗那,2019,02,15,07:07,201902,97,0.2
8885,久小山園,旅行照还是要发一下的 年纪大了 不p了一天都在走 我好累在！巴塞罗那！去了圣家堂 很漂亮！！去了米拉之家！噢 昨晚吃了火锅 开心嘻嘻嘻嘻流水账小日记结束 ​,2019年02月15日 07:06,评论 , 4,,2019,02,15,07:06,201902,98,0.16
8887,阿珊0v0,今日高迪again🏠☁️#米拉之家# 2西班牙·米拉之家 ​,2019年02月15日 04:29,评论 , 9,西班牙·米拉之家,2019,02,15,04:29,201902,100,0.46153846153846156
8888,姵Amber,在高迪民居设计封官之作米拉之家楼下的餐厅点了瓶酒保推荐的红酒，就着我妈在旅行箱里装的乌江麻辣榨菜喝得有滋有味。太久没吃辣，导致我吃了几口猛灌矿泉水，吸溜着鼻涕。这就是我情人节的晚餐。有趣又心酸的回忆。已经好久没有过一个浪漫的情人节啦，真羡慕今天微博和朋友圈里秀恩爱的朋友们，祝大家一直恩爱幸福。 2西班牙·米拉之家 收起全文d,2019年02月15日 01:12,评论 , 1,西班牙·米拉之家,2019,02,15,01:12,201902,101,0.11891891891891893
8889,x小羊儿y,巴塞罗那——奎尔公园、米拉之家、奎尔宫…高迪钟爱的森林与海洋元素，彩色瓷片马赛克拼贴，折服于他的才华。 2西班牙·巴塞罗那 ​,2019年02月15日 00:15,评论 1, 5,西班牙·巴塞罗那,2019,02,15,00:15,201902,102,0.3764705882352941
8890,穿白纱裙的scarlett,Barcelona. 来看高迪建筑的游客数量真的是吓到我了，2月还是建筑维护的淡季呢，米拉之家天台的一块区域在维护；巴特罗之家的整体外墙全部围起来在维护。米拉之家9点开门，我们拿着网上订票单在8：40到达，开门后第一个进入，直奔天台，也只拥有了2分钟的清静。古埃尔公园就更别提了，直接邂逅了不知多少个旅行团，在一处景观还不是很好的地方，等待了好久，终于看好的站立位置和拍摄位置这二处空了出来，走过去刚刚站好准备拍照，身后哗地一下出现了30人左右的韩国旅行团，导游拿着小旗帜站在那里开始了讲解，我的照片就这样没有了。个人感觉，知名景点的下午人数好像会略少于上午人数，旅游团起得非常非常早，远比我们吃苦耐劳。 收起全文d,2019年02月14日 23:42,评论 , ,,2019,02,14,23:42,201902,103,0.05454545454545454
8891,装饰设计师杂志,项目名称：巴特罗之家(Casa Batllo)设计师：Antonio Gaudi项目地址：巴塞罗那除了米拉之家外，以奇特造型闻名于世的巴特罗之家也一定要去看看。正好今天是情人节，小编今天就不说设计，和大家分享一下这套建筑的灵感来源吧:公主被龙困于城堡，而来自加泰罗尼亚的英雄圣乔治为了解救公主与龙展开搏斗，最后战败的龙的鲜血变成了玫瑰花，被英雄送给了公主。高迪把童话故事搬到了现实生活中，以展示爱的力量永存于世界#米兰设计周#  #米兰设计展#  #每日建筑分享# #情人节# 收起全文d,2019年02月14日 17:53,评论 , 4,,2019,02,14,17:53,201902,104,0.06015037593984962
8892,装饰设计师杂志,项目名称：米拉之家(CASA MILà)设计师：Antonio Gaudi项目面积：1323平方米项目地址：巴塞罗那春天快到啦，也意味着离设计师杂志一年一度的米兰设计之旅的出发日不远了。这次设计之旅我们不光会组织设计师们去米兰参观学习最先进前卫的设计，还会去西班牙巴塞罗那放松旅游哦~到了巴塞罗那当然要走进高迪的魔法世界，看看著名的米拉之家。奇特的造型皆取自与神奇大自然，看似奇思妙想，其实背后都有严谨的设计考量作为支撑。要成为一个伟大的艺术家，灵感与技艺，谁也不能替代谁。 #米兰设计周#  #米兰设计展#  每日建筑设计 收起全文d,2019年02月14日 17:38,评论 , 4,,2019,02,14,17:38,201902,105,0.054982817869415807
8893,爱吃水果的晗晗,囤了大概有五千多张照片的小黄决定不要再拖延 先挑九张以明志小记录1#游客照篇巴塞罗那诺坎普/巴塞罗那大教堂/米拉之家/圣家堂/古埃尔公园/巴特约之家芬兰赫尔辛基岩石教堂/凯米冰雪城堡/罗瓦涅米圣诞老人村 ​,2019年02月14日 17:17,评论 2, 26,,2019,02,14,17:17,201902,106,0.144
8894,songette,第一次去“米拉之家”看到很是特别，因为“温吞”就没下手，直到回国后反倒是心心念念，历时两年，今日到手甚是欢喜，关键日子选的也好！ ​,2019年02月14日 15:54,评论 , ,,2019,02,14,15:54,201902,107,0.13636363636363635
8895,yimiaoo,西班牙的房顶们：1、加泰罗尼亚音乐厅：2、圣家堂；3、米拉之家；4、塞维利亚王宫；5、塞维利亚大教堂；6、都市阳伞；7-8、阿尔罕布拉宫；9、马德里王宫 ​,2019年02月14日 14:10,评论 , 2,,2019,02,14,14:10,201902,108,0.16
8897,俞雪华,米拉之家也是高迪设计的一处住所，也是最有独创性的建筑。整栋建筑外形呈波浪形，屋顶高低错落，就如同波涛汹涌的海面一般，屋顶上奇形怪状的烟囱和通风管道也是最显著的特征。 ​,2019年02月14日 12:37,评论 , ,,2019,02,14,12:37,201902,109,0.11320754716981132
8899,莫小熊呀,"阳光巴塞罗那☀️在""不和谐街区Mancana de la Discordia""走走，看看绝妙的""巴特洛之家Casa Batlló""，在""米拉之家CASA MILà""的屋顶和怪烟囱合照。#带着微博去旅行##西班牙# ​",2019年02月14日 12:08,评论 2, ,,2019,02,14,12:08,201902,110,0.09230769230769231
8903,Recina,奎尔公园 米拉之家 圣家堂高迪之经典三部曲买买买 买买买 买买买目前急需拎包党出现😂😂😂 2西班牙·巴塞罗那 ​,2019年02月14日 04:25,评论 , 1,西班牙·巴塞罗那,2019,02,14,04:25,201902,112,0.41025641025641024
8904,杜小嘟嘟嘟,米拉之家... 2西班牙·巴塞罗那 ​,2019年02月14日 04:18,评论 , ,西班牙·巴塞罗那,2019,02,14,04:18,201902,239,0.7804878048780488
8906,退一步是天堂2955650233,前无古人后无来者的天才设计大师高迪之—米拉之家，建于1906年至1912年间，米拉之家的拱顶，呈现抛物线或悬链线的形状，整栋建筑外形呈波浪形，屋顶高低错落，就如同波涛汹涌的海面一般，屋顶上奇形怪状的烟囱和通风管道也是最显著的特征。米拉之家是高迪设计的最后一个私人住宅🏠 2西班牙·米拉之家 收起全文d,2019年02月13日 23:50,评论 , 1,西班牙·米拉之家,2019,02,13,23:50,201902,114,0.13953488372093023
8907,英格麗Ingred-Tsai,巴塞隆納 - 米拉之家#高第是天才#創意無限 @ La Pedrera-Casa Milà O网页链接 ​,2019年02月13日 23:40,评论 , 1,,2019,02,13,23:40,201902,115,0.18666666666666668
8908,小庹庹儿,高迪~米拉之家 ​,2019年02月13日 23:36,评论 , ,,2019,02,13,23:36,201902,116,0.3870967741935484
8910,猫大侠闯江湖从来不带刀,想要站在阳光下，把一切爱恨好恶写在脸上。圣保罗小镇的油画尼斯的日出和海滩&摩纳哥蒙特卡洛赌场巴塞罗那高迪的圣家堂&米拉之家&巴特罗之家瓦伦西亚的现代艺术馆。一会马德里了，这也意味着快要被打回原形了。。。 ​​​ 2西班牙·托莱多 ​,2019年02月13日 20:16,评论 3, 2,西班牙·托莱多,2019,02,13,20:16,201902,117,0.18840579710144928
8911,海豹李李,米拉之家，可以…… ​,2019年02月13日 19:15,评论 , ,,2019,02,13,19:15,201902,118,0.36363636363636365
8916,TTTT201807,米拉之家的室内，与外观的截然不同 2西班牙·巴塞罗那 ​,2019年02月13日 12:43,评论 , ,西班牙·巴塞罗那,2019,02,13,12:43,201902,119,0.64
8917,TTTT201807,米拉之家，有星球大战的感觉 2西班牙·巴塞罗那 ​,2019年02月13日 12:40,评论 , ,西班牙·巴塞罗那,2019,02,13,12:40,201902,120,0.6808510638297872
8918,Nora奶糖,就是你啊！！！#动画我的家园##米拉之家# ​,2019年02月13日 09:44,评论 , 2,,2019,02,13,09:44,201902,121,0.3111111111111111
8919,百分之一老板娘的马甲,米拉之家还有30分钟关门时，匆匆逛了一圈。它旁边有家挺大的饰品店，我以前在巴黎也买过，原来是西班牙本土品牌，收了几样，完美收官。 ​,2019年02月13日 09:21,评论 , 2,,2019,02,13,09:21,201902,122,0.20454545454545456
8920,紫衣薇-,#人肉花洒盛老爹# 米拉之家～天气棒棒的～ ​,2019年02月13日 05:04,评论 , ,,2019,02,13,05:04,201902,123,0.26666666666666666
8921,阿阿阿阿翁,2西班牙·米拉之家#巴塞罗那圣家堂# 这欧洲的建筑是好看的呀但是我还是想回上海吃火锅呀 2西班牙·巴塞罗那 ​,2019年02月13日 04:22,评论 2, 1,西班牙·米拉之家西班牙·巴塞罗那,2019,02,13,04:22,201902,124,0.4155844155844156
8924,弦歌_川,圣家堂的内部真好看。流光溢彩，随着时间光影变换不停改变，要不是今儿天气好根本看不到的美。怎么形容都不为过，但爪机完全拍不出来。但是！他们！居然不出一套这个主题的明信片让我花钱！跑回米拉之家把高蒂的蜡笔买了 ​,2019年02月13日 00:41,评论 , 3,,2019,02,13,00:41,201902,126,0.1111111111111111
8925,小鱼姐姐Betty,#米拉之家# 打卡。 2西班牙·米拉之家 ​,2019年02月12日 22:34,评论 , 1,西班牙·米拉之家,2019,02,12,22:34,201902,127,0.5454545454545454
8926,可能是一只怪汪,今天为高迪发三条微博👌 第二个是米拉之家，作为高迪后期作品，米拉之家已经脱离了色彩斑澜的装饰风格，保留了自由曲线的特色。屋顶仿佛起伏无序的雕塑，实际上是有对应其使用功能的（楼梯间、排风口），这算不算也是一种“形式追随功能”？（而且买到了喜欢的戒指，开心～ 2西班牙·米拉之家 ​,2019年02月12日 21:40,评论 2, 5,西班牙·米拉之家,2019,02,12,21:40,201902,128,0.14906832298136646
8927,小令君,清晨睁开眼能看到海真是慰藉了一大部分赶路的疲倦，慢悠悠开启懒人模式。在米拉之家认真思考了很多毫无艺术性的问题，比如藏在卧室里面没有窗户的卫生间为什么还可以那么明亮小孩子的房间那么小他长大了可怎么办？最后的图里在认真听解说的我，已经被怪兽的愤怒之火盯上！看它像不像这个表情😱😱😱@Eurail欧铁通票 收起全文d,2019年02月12日 21:13,评论 33, 313,,2019,02,12,21:13,201902,129,0.0903954802259887
8928,任RR再战江湖,来巴塞罗那，不可能不参观高迪大师的经典，这里有太多他的传世之作，而米拉之家就是他最后一个私人住宅设计。很多朋友来过米拉之家，回去说看不懂，很正常，因为艺术与美本就仁者见仁 智者见智，米拉之家各种构成部分形状各异，线条优美，但又显得和我们大众眼中的美格格不入，略有荒诞气息，这就是高迪大师的与众不同之处，我对建筑艺术一直颇感兴趣，略有研究，在这里，也只能粗浅的感受到大师行云流水般设计背后的故事，米拉之家，无论你懂与不懂，她都是经典，不论你接受与否，她都是巴塞罗那脍炙人口的景点之一。感谢大师，让我们的眼睛看到更深层次的东西！ 收起全文d,2019年02月12日 19:42,评论 7, 22,,2019,02,12,19:42,201902,130,0.034482758620689655
8929,秋韵300,第三天：上午打卡高迪设计的私家住宅，米拉之家，巴罗特之家，据说过去的富人在这条街买地邀请著名设计师高迪为自己设计一座私家住宅，住宅内有自己人居住层，女佣居住层，还有出租层…… 2西班牙 ​,2019年02月12日 17:21,评论 , 3,西班牙,2019,02,12,17:21,201902,131,0.20689655172413793
8932,无径之林lx,米拉之家巴特罗之家是最有趣的住宅楼了吧巨龙与海浪 沙漠的游戏 ​,2019年02月12日 08:28,评论 , ,,2019,02,12,08:28,201902,133,0.2962962962962963
8933,liebe多啦二梦,一路跟随高迪，体验了这个建筑奇才的宏伟大作，修了两百年的圣家堂，改造的巴罗特之家，修造的米拉之家，与大自然亲近的古尔特公园，惊叹于他的创作和理念，除了梅西，大概这是巴塞罗那最吸引人的地方吧… ​,2019年02月12日 05:20,评论 5, 7,,2019,02,12,05:20,201902,134,0.2184873949579832
8934,Victoria_tyt,米拉之家&圣家堂打卡🤪若干年后等圣家族大教堂造好了也是有我一张门票的钱在里面嘿嘿嘿[米妮爱你] 2西班牙·巴塞罗那 ​,2019年02月12日 02:17,评论 , 5,西班牙·巴塞罗那,2019,02,12,02:17,201902,135,0.3950617283950617
8935,Aure_Feather,本来以为会留有遗憾，没想到即将离开巴塞罗那的时候可以有幸匆忙浏览一下高迪的另一神作米拉之家“直线属于人类，而曲线归于上帝。”难以想象高迪的大脑构造是否也如他的作品一般仿佛是上帝之作巴塞罗那这座高迪之城，真的处处是惊叹，处处是震撼致敬高迪 2西班牙·米拉之家 收起全文d,2019年02月12日 02:08,评论 , 3,西班牙·米拉之家,2019,02,12,02:08,201902,136,0.15384615384615385
8936,无故事王国露珠,天才建筑师高迪的旷世奇作米拉之家 2西班牙·巴塞罗那 ​,2019年02月12日 01:42,评论 2, 7,西班牙·巴塞罗那,2019,02,12,01:42,201902,137,0.68
8937,华丽奶茶只爱红豆抹茶,很久很久以前无意中看到了西班牙的游记，对西班牙的高迪建筑心神向往。没想到有生之年西班牙之行竟然成真了。亲自来到米拉之家，巴特罗之家和圣家族大教堂，只有震惊和赞叹，对中国千变一律的建筑无感，来到这都觉得它们都有了灵性，高迪是如何设计出到这个年代仍然觉得酷炫的色彩建筑 收起全文d,2019年02月11日 23:46,评论 , 2,,2019,02,11,23:46,201902,138,0.1125
8939,cairainbow520,补巴塞罗那米拉之家，巴特罗之家 ​,2019年02月11日 17:35,评论 , ,,2019,02,11,17:35,201902,139,0.3076923076923077
8941,百分之一老板娘的马甲,高迪的奎尔公园打个卡，人山人海的，以至于缺少了那份逛公园的闲情逸致。更期盼的是二刷米拉之家。 ​,2019年02月11日 16:26,评论 , 2,,2019,02,11,16:26,201902,141,0.2
8942,爱喝咖啡的米斯特陈,米拉之家 2苏州·姑苏区 ​,2019年02月11日 15:34,评论 , ,苏州·姑苏区,2019,02,11,15:34,201902,142,0.5
8943,神骑瞎旅,昨天我爸和表姐分别在地铁站遭遇了扒手，但所幸都抓了现行，未让其得手（表姐边走路边系背包带子时看到一只陌生的手伸了进去……），同时我们在巴塞罗那米拉之家也亲眼目睹了一起行窃 attempt。他们的共同特点是团队作案，结伴而行，都背着包或提着袋子，不仔细看会以为也是游客，而且女性居多。,2019年02月01日 08:48,评论 3, 3,,2019,02,01,08:48,201902,143,0.08588957055214724
8944,亲爱的潘潘,高迪，米拉之家 2西班牙·米拉之家 L我的宝贝是球球的微博视频 ​,2019年02月11日 14:14,评论 , ,西班牙·米拉之家,2019,02,11,14:14,201902,144,0.43636363636363634
8945,tangtang2005,day1 巴塞罗那 米拉之家-巴特罗之家 2西班牙·巴塞罗那 ​,2019年02月11日 14:00,评论 , ,西班牙·巴塞罗那,2019,02,11,14:00,201902,145,0.5925925925925926
8946,上帝的造物,很喜欢这家由西班牙知名室內+酒店设计师 Jaime Beriestain  在米拉之家附近开的一家概念性餐馆酒吧，食物环境氛围都很好，叫 100% Pistachio 的开心果甜品好好吃。 2西班牙·巴塞罗那 ​,2019年02月11日 10:19,评论 1, 4,西班牙·巴塞罗那,2019,02,11,10:19,201902,146,0.25
8947,我不是腻腻谁是,我又来臭美了🤪#巴特罗 圣保罗医院 米拉之家 2西班牙·巴塞罗那 ​,2019年02月11日 06:11,评论 13, 45,西班牙·巴塞罗那,2019,02,11,06:11,201902,147,0.6071428571428571
8950,______一只咸鱼,清晨的米拉之家 预约了第一波门票 进去直奔屋顶 然后慢慢往下参观 完美避开了人流舒服[米奇比心] 2西班牙·米拉之家 ​,2019年02月11日 01:34,评论 , 3,西班牙·米拉之家,2019,02,11,01:34,201902,148,0.3170731707317073
8951,汤圆啊要努力,//@枳一壳:啊 好喜欢//@布丁珍宝珠:这还是我第一次看到米拉之家的内部,2019年02月09日 08:46,评论 , ,,2019,02,09,08:46,201902,150,0.13559322033898305
8953,布丁珍宝珠,这还是我第一次看到米拉之家的内部,2019年02月09日 08:46,评论 , ,,2019,02,09,08:46,201902,151,0.21052631578947367
8954,彼岸之澄,因为高迪才一直想来这座城市，米拉之家❤️#带着微博去旅行# 高迪巅峰时期的作品 2西班牙·米拉之家 ​,2019年02月10日 17:49,评论 , 2,西班牙·米拉之家,2019,02,10,17:49,201902,152,0.3287671232876712
8955,tangtang2005,"米拉之家的拱顶，呈现抛物线或悬链线的形状米拉之家是高迪设计的最后一个私人住宅，占地1,323平方米，有33个阳台，150扇窗户，3个采光中庭（2个大中庭，1个小天井），6 层住宅，1层顶楼（阁楼），1个地下停车场，共有3个门面，两个正门入口。 2西班牙·巴塞罗那 ​",2019年02月10日 17:12,评论 , 1,西班牙·巴塞罗那,2019,02,10,17:12,201902,153,0.2064516129032258
8956,tangtang2005,米拉之家 波浪形的外观，是由白色的石材砌出的外墙，扭曲回绕的铁条和铁板构成的阳台栏杆，和宽大的窗户，可让人发挥想像力，有人觉得像非洲原住民在陡峭的悬崖所建造类似洞穴的住所，有人觉得像海浪，有人觉得像退潮后的沙滩，有人觉得像蜂窝的组织，有人觉得像熔岩构成的波浪，有人觉得像蛇窟，有人觉得像沙丘，有人觉得像寄生虫巢穴等等。 2西班牙·巴塞罗那 收起全文d,2019年02月10日 17:04,评论 , ,西班牙·巴塞罗那,2019,02,10,17:04,201902,154,0.15228426395939088
8957,tangtang2005,米拉之家（CASA MILà）建于1906年至1912年间，坐落在西班牙的巴塞罗那市区里的Eixample 扩建区、格拉西亚大道（Passeig de Gràcia）上。 2西班牙·巴塞罗那 ​,2019年02月10日 16:53,评论 , ,西班牙·巴塞罗那,2019,02,10,16:53,201902,155,0.2689075630252101
8958,彼岸之澄,#带着微博去旅行# 自带美颜功能的米拉之家屋顶 2西班牙·米拉之家 L彼岸之澄的秒拍视频 ​,2019年02月10日 16:40,评论 , ,西班牙·米拉之家,2019,02,10,16:40,201902,156,0.38235294117647056
8960,甜茶芒果,太喜欢巴塞罗那了源于午夜巴塞罗那这部电影，热情奔放，各种色彩的碰撞和奇思妙想米拉之家和巴特罗之家都是去巴塞的比打卡之地看了无数的图片，不过身临其境的感受真的是图片不能言语的高迪先生的奇思妙想 对空间的掌控 和各种别出心裁的设计其实我更喜欢相对于较小的巴特罗 很精致 很奇妙 里面像是一个海洋世界 每一处设计都特别 不管是高迪先生独特设计的门牌上的字符 还是沿着楼梯的木质把手 包括门窗的铜质金属把手都充分的体现着高迪先生的别出心裁 抚摸着木质楼梯把手，沿着向上走  渐变色的蓝色瓷砖 真的仿佛在海洋时间里，真的太奇妙了2西班牙·巴塞罗那2西班牙·米拉之家2西班牙·巴特罗之家 2昆明 收起全文d,2019年02月10日 14:28,评论 , 3,西班牙·巴塞罗那西班牙·米拉之家西班牙·巴特罗之家昆明,2019,02,10,14:28,201902,157,0.10658307210031348
8961,琉璃脆w,想去米拉之家 想去西班牙,2019年02月05日 20:21,评论 , ,,2019,02,05,20:21,201902,158,0.47058823529411764
8963,风忒,米拉之家，巴特罗之家在修，蒙了层面纱（已经无心再看景点了）。 2西班牙·米拉之家 ​,2019年02月10日 05:24,评论 , ,西班牙·米拉之家,2019,02,10,05:24,201902,159,0.375
8964,邹成559,一个人去了米拉之家对面的屋顶酒吧，人很少，而且朝向并看不到米拉之家。。。。。圣家堂倒能看到，但和国内城市比，巴塞罗纳晚上很暗。 ​,2019年02月10日 05:08,评论 3, 13,,2019,02,10,05:08,201902,160,0.22988505747126436
8965,雪yingnian,打卡圣家和葵儿米拉之家，向高迪致敬，向艺术致敬[强][强][强]🎉🎉🎉 2西班牙·巴塞罗那 ​,2019年02月10日 05:07,评论 , 2,西班牙·巴塞罗那,2019,02,10,05:07,201902,161,0.463768115942029
8966,喵了个咪的汪星哈,米拉之家，花花世界。那些迷人的线条  不可思议的构造，忍不住沉迷其中不可自拔。完全就是人从众啊，这哪里是淡季啊…只要是高迪的作品就没有不排队的 2西班牙·米拉之家 ​,2019年02月10日 04:35,评论 2, 3,西班牙·米拉之家,2019,02,10,04:35,201902,162,0.22857142857142856
8967,噢余船船-,🇪🇸西班牙🇪🇸巴塞罗纳圣家堂奎尔宫米拉之家巴特罗之家古埃尔公园世界上最古老的市场—波盖利亚市场真真是高迪的建筑乐园⛪️⛪️ 2西班牙·巴塞罗那 ​,2019年02月10日 00:58,评论 1, 4,西班牙·巴塞罗那,2019,02,10,00:58,201902,163,0.3368421052631579
8969,静儿ttttt,高迪建筑作品合集vlog 感慨万分！ L静儿ttttt的秒拍视频（O网页链接） ​,2019年02月09日 20:46,评论 , 2,,2019,02,09,20:46,201902,164,0.09523809523809523
8971,我的-此时此刻,读罗小夏《所有遇见都是久别重逢：西班牙旅行札记》。美丽热情的巴塞罗那、马德里、塞维利亚，毕加索博物馆、伟大建筑师高夏的圣家堂、米拉之家、塞维利亚皇宫、大教堂、弗拉明戈舞蹈、哥伦布墓，马德里五一劳动节游行.....作者用笔让他的行走有了生命。因作者的笔，我的心被这些城市、风景、文化撩动起来，“逃离”的念头突然强了起来。我相信，有一天会如作者一般，和美丽的西班牙相遇。这是一本内容浅显并不深刻的游记，作者对西班牙只是做了浮光略影的记述。不过，浅显后面，我们可以读出作者对生命中所有美好瞬间的真挚欣赏与留恋。我也喜欢旅行，为什么喜欢只有在路上才能体会的近于放逐流浪的感觉？如果说读书是为了给自己留一座“避难所”，随时逃入，旅行的本质，于我，或许真的只为了逃离，逃离无力改变、无力脱离的现实，强行为人生添加能够丰富美好的一个个瞬间。作者说：“身体、行李、灵魂，总有一个在路上”，既使身体停留在某处，无法离开，灵魂，也可以跟随文字实现逃离的自由，这就是文字的魅力。 收起全文d,2019年02月09日 19:30,评论 , ,,2019,02,09,19:30,201902,165,0.03508771929824561
8972,改名换姓Dong,米拉之家—建筑学宝宝们的圣殿。膜拜完，真的要给高迪跪了。存在即合理，从存在中汲取灵感。大神！感觉回去可以做一个趣味游戏，对照着寻找每一项设计的灵感来源。 2西班牙·米拉之家 ​,2019年02月09日 18:35,评论 , 3,西班牙·米拉之家,2019,02,09,18:35,201902,166,0.21818181818181817
8973,寇八月,巴塞罗那再见。来之前以为巴塞罗那是巴塞罗那，来了才知道巴塞罗那是加泰罗尼亚。在这个城市，低头过马路、抬头看高楼、平视垃圾桶，到处都是🎗，几乎看不到和“西班牙”有一丝关系的特征，没见到国旗没见到国徽很少有“Spain”。昨天在米拉之家，小伙子问我是不是愿意配合他做一个问卷调查，我因为很有兴趣他会问什么而特别愉快地答应。结果不出所料，所有观光客相关问题都是仅限于加泰罗尼亚，有的问题比如“你来呆几天”“打算去和已经去了哪些景点”“什么途径获取旅游信息”，我特意问他是说西班牙吗？小伙子一脸被冒犯的惊讶感“不不不，只是加泰罗尼亚啊！”…旅游热门城市，市民对游客是驾轻就熟的，然而看似热情的态度下，并不包容也绝非开放，谨慎、排外、小心翼翼…可能跟这个民族几百年来一直被按在地上摩擦有关系吧，毕竟仇恨是会继承的。 2西班牙·巴塞罗那 收起全文d,2019年02月09日 17:07,评论 , ,西班牙·巴塞罗那,2019,02,09,17:07,201902,167,0.08717948717948718
